File,WaveData20240823_005.csv,
Date/Time,24-08-23/16:32,
,,
Center Wavelength,1550,nm
Span Wavelength,50,nm
Start Wavelength,1525,nm
Stop Wavelength,1575,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.2,nm
Actual Resolution,0.196,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
,,
Trace,A,
Start,1525,nm
Stop,1575,nm
Wavelength(A),Level(A),
1525,0.01862,
1525.1,0.0199,
1525.2,0.0212,
1525.3,0.02268,
1525.4,0.02426,
1525.5,0.02596,
1525.6,0.02778,
1525.7,0.02969,
1525.8,0.03177,
1525.9,0.03389,
1526,0.03626,
1526.1,0.03878,
1526.2,0.04145,
1526.3,0.04437,
1526.4,0.04749,
1526.5,0.05086,
1526.6,0.05436,
1526.7,0.05799,
1526.8,0.06205,
1526.9,0.06619,
1527,0.07084,
1527.1,0.07581,
1527.2,0.081,
1527.3,0.08659,
1527.4,0.09246,
1527.5,0.09857,
1527.6,0.1053,
1527.7,0.1122,
1527.8,0.1199,
1527.9,0.1279,
1528,0.1365,
1528.1,0.1459,
1528.2,0.1553,
1528.3,0.1657,
1528.4,0.1765,
1528.5,0.1878,
1528.6,0.2003,
1528.7,0.2132,
1528.8,0.2277,
1528.9,0.2423,
1529,0.2577,
1529.1,0.2744,
1529.2,0.2909,
1529.3,0.3096,
1529.4,0.3287,
1529.5,0.3485,
1529.6,0.369,
1529.7,0.3901,
1529.8,0.4125,
1529.9,0.4359,
1530,0.4589,
1530.1,0.4843,
1530.2,0.5097,
1530.3,0.537,
1530.4,0.5626,
1530.5,0.5884,
1530.6,0.616,
1530.7,0.6428,
1530.8,0.6715,
1530.9,0.7001,
1531,0.7278,
1531.1,0.7534,
1531.2,0.7766,
1531.3,0.7994,
1531.4,0.823,
1531.5,0.8437,
1531.6,0.8654,
1531.7,0.8845,
1531.8,0.902,
1531.9,0.9153,
1532,0.922,
1532.1,0.9279,
1532.2,0.933,
1532.3,0.9389,
1532.4,0.9407,
1532.5,0.9367,
1532.6,0.9309,
1532.7,0.9185,
1532.8,0.9011,
1532.9,0.8819,
1533,0.8603,
1533.1,0.8378,
1533.2,0.8155,
1533.3,0.7863,
1533.4,0.7549,
1533.5,0.7195,
1533.6,0.684,
1533.7,0.6488,
1533.8,0.6118,
1533.9,0.5773,
1534,0.5429,
1534.1,0.508,
1534.2,0.4734,
1534.3,0.4383,
1534.4,0.4056,
1534.5,0.3745,
1534.6,0.3442,
1534.7,0.3176,
1534.8,0.2916,
1534.9,0.2678,
1535,0.2453,
1535.1,0.224,
1535.2,0.2053,
1535.3,0.1869,
1535.4,0.171,
1535.5,0.1561,
1535.6,0.1428,
1535.7,0.131,
1535.8,0.1197,
1535.9,0.1095,
1536,0.1004,
1536.1,0.09184,
1536.2,0.08413,
1536.3,0.07756,
1536.4,0.07149,
1536.5,0.06597,
1536.6,0.06096,
1536.7,0.05653,
1536.8,0.0525,
1536.9,0.04873,
1537,0.04552,
1537.1,0.04252,
1537.2,0.03984,
1537.3,0.03752,
1537.4,0.03534,
1537.5,0.03349,
1537.6,0.0317,
1537.7,0.03011,
1537.8,0.02863,
1537.9,0.02729,
1538,0.02611,
1538.1,0.02499,
1538.2,0.02403,
1538.3,0.02317,
1538.4,0.02235,
1538.5,0.02159,
1538.6,0.02092,
1538.7,0.02024,
1538.8,0.01969,
1538.9,0.01914,
1539,0.01869,
1539.1,0.01823,
1539.2,0.01786,
1539.3,0.01754,
1539.4,0.01721,
1539.5,0.01688,
1539.6,0.01663,
1539.7,0.01634,
1539.8,0.01611,
1539.9,0.0159,
1540,0.01576,
1540.1,0.01561,
1540.2,0.01542,
1540.3,0.01534,
1540.4,0.01523,
1540.5,0.01506,
1540.6,0.015,
1540.7,0.01491,
1540.8,0.01487,
1540.9,0.01485,
1541,0.01482,
1541.1,0.01483,
1541.2,0.01481,
1541.3,0.01476,
1541.4,0.01475,
1541.5,0.01474,
1541.6,0.01478,
1541.7,0.01478,
1541.8,0.01484,
1541.9,0.01487,
1542,0.01492,
1542.1,0.01498,
1542.2,0.01501,
1542.3,0.01506,
1542.4,0.0151,
1542.5,0.01517,
1542.6,0.01524,
1542.7,0.01533,
1542.8,0.01542,
1542.9,0.01553,
1543,0.01559,
1543.1,0.01569,
1543.2,0.01575,
1543.3,0.01583,
1543.4,0.01593,
1543.5,0.01599,
1543.6,0.01612,
1543.7,0.01625,
1543.8,0.01633,
1543.9,0.01641,
1544,0.01648,
1544.1,0.0166,
1544.2,0.01672,
1544.3,0.01682,
1544.4,0.01697,
1544.5,0.01709,
1544.6,0.01718,
1544.7,0.01737,
1544.8,0.01744,
1544.9,0.01755,
1545,0.01763,
1545.1,0.01771,
1545.2,0.01789,
1545.3,0.018,
1545.4,0.01816,
1545.5,0.01825,
1545.6,0.01838,
1545.7,0.01851,
1545.8,0.01856,
1545.9,0.01871,
1546,0.01887,
1546.1,0.01893,
1546.2,0.01908,
1546.3,0.01924,
1546.4,0.01936,
1546.5,0.01949,
1546.6,0.01955,
1546.7,0.01963,
1546.8,0.01973,
1546.9,0.01981,
1547,0.01997,
1547.1,0.02007,
1547.2,0.02021,
1547.3,0.02034,
1547.4,0.02041,
1547.5,0.02051,
1547.6,0.02062,
1547.7,0.02067,
1547.8,0.02079,
1547.9,0.02086,
1548,0.021,
1548.1,0.0211,
1548.2,0.02118,
1548.3,0.0213,
1548.4,0.02137,
1548.5,0.02139,
1548.6,0.02147,
1548.7,0.0215,
1548.8,0.02161,
1548.9,0.02164,
1549,0.02175,
1549.1,0.02179,
1549.2,0.02184,
1549.3,0.02185,
1549.4,0.02187,
1549.5,0.02191,
1549.6,0.02196,
1549.7,0.02198,
1549.8,0.02201,
1549.9,0.02208,
1550,0.02205,
1550.1,0.02208,
1550.2,0.02206,
1550.3,0.02201,
1550.4,0.02205,
1550.5,0.02202,
1550.6,0.02198,
1550.7,0.022,
1550.8,0.02195,
1550.9,0.02198,
1551,0.02192,
1551.1,0.02184,
