File,WaveData20240823_006.csv,
Date/Time,24-08-23/16:32,
,,
Center Wavelength,1550,nm
Span Wavelength,50,nm
Start Wavelength,1525,nm
Stop Wavelength,1575,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.1,nm
Actual Resolution,0.099,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
,,
Trace,A,
Start,1525,nm
Stop,1575,nm
Wavelength(A),Level(A),
1525,0.009205,
1525.1,0.009831,
1525.2,0.01045,
1525.3,0.0112,
1525.4,0.01199,
1525.5,0.01281,
1525.6,0.01376,
1525.7,0.01469,
1525.8,0.01572,
1525.9,0.01681,
1526,0.01794,
1526.1,0.01927,
1526.2,0.02053,
1526.3,0.02203,
1526.4,0.02353,
1526.5,0.02518,
1526.6,0.02698,
1526.7,0.0287,
1526.8,0.03075,
1526.9,0.03285,
1527,0.03503,
1527.1,0.0376,
1527.2,0.04014,
1527.3,0.04298,
1527.4,0.04591,
1527.5,0.04889,
1527.6,0.05236,
1527.7,0.0556,
1527.8,0.05942,
1527.9,0.06357,
1528,0.06771,
1528.1,0.0725,
1528.2,0.07706,
1528.3,0.08226,
1528.4,0.0875,
1528.5,0.09308,
1528.6,0.09942,
1528.7,0.1056,
1528.8,0.1124,
1528.9,0.1199,
1529,0.1273,
1529.1,0.1357,
1529.2,0.1435,
1529.3,0.1524,
1529.4,0.1624,
1529.5,0.1718,
1529.6,0.1823,
1529.7,0.1925,
1529.8,0.2036,
1529.9,0.2157,
1530,0.2273,
1530.1,0.2407,
1530.2,0.2529,
1530.3,0.2661,
1530.4,0.28,
1530.5,0.2918,
1530.6,0.3063,
1530.7,0.3194,
1530.8,0.333,
1530.9,0.3483,
1531,0.3605,
1531.1,0.3741,
1531.2,0.386,
1531.3,0.3964,
1531.4,0.4095,
1531.5,0.4179,
1531.6,0.4289,
1531.7,0.4406,
1531.8,0.4486,
1531.9,0.4553,
1532,0.4583,
1532.1,0.4616,
1532.2,0.4656,
1532.3,0.466,
1532.4,0.4682,
1532.5,0.4656,
1532.6,0.4642,
1532.7,0.4573,
1532.8,0.4476,
1532.9,0.44,
1533,0.4272,
1533.1,0.417,
1533.2,0.406,
1533.3,0.3912,
1533.4,0.3765,
1533.5,0.3582,
1533.6,0.3401,
1533.7,0.3228,
1533.8,0.3047,
1533.9,0.2873,
1534,0.2702,
1534.1,0.2529,
1534.2,0.2362,
1534.3,0.2176,
1534.4,0.2022,
1534.5,0.1865,
1534.6,0.1715,
1534.7,0.1582,
1534.8,0.1451,
1534.9,0.1333,
1535,0.1224,
1535.1,0.1115,
1535.2,0.1023,
1535.3,0.09305,
1535.4,0.08525,
1535.5,0.07801,
1535.6,0.07117,
1535.7,0.06529,
1535.8,0.05961,
1535.9,0.05459,
1536,0.05011,
1536.1,0.04568,
1536.2,0.04207,
1536.3,0.0386,
1536.4,0.03545,
1536.5,0.03288,
1536.6,0.03028,
1536.7,0.02813,
1536.8,0.02612,
1536.9,0.02422,
1537,0.02267,
1537.1,0.02111,
1537.2,0.01981,
1537.3,0.01864,
1537.4,0.01755,
1537.5,0.01668,
1537.6,0.01573,
1537.7,0.01495,
1537.8,0.0143,
1537.9,0.01355,
1538,0.01298,
1538.1,0.01243,
1538.2,0.01193,
1538.3,0.01152,
1538.4,0.01108,
1538.5,0.01078,
1538.6,0.01041,
1538.7,0.01006,
1538.8,0.009823,
1538.9,0.009478,
1539,0.009263,
1539.1,0.009064,
1539.2,0.008857,
1539.3,0.008736,
1539.4,0.008572,
1539.5,0.008423,
1539.6,0.008284,
1539.7,0.008139,
1539.8,0.00804,
1539.9,0.007922,
1540,0.00784,
1540.1,0.007773,
1540.2,0.007677,
1540.3,0.007637,
1540.4,0.007563,
1540.5,0.007496,
1540.6,0.007477,
1540.7,0.007419,
1540.8,0.007405,
1540.9,0.00738,
1541,0.007364,
1541.1,0.007371,
1541.2,0.007347,
1541.3,0.007348,
1541.4,0.007339,
1541.5,0.007335,
1541.6,0.00736,
1541.7,0.00735,
1541.8,0.00737,
1541.9,0.007417,
1542,0.007408,
1542.1,0.007471,
1542.2,0.007483,
1542.3,0.007483,
1542.4,0.007527,
1542.5,0.007521,
1542.6,0.007594,
1542.7,0.00763,
1542.8,0.007671,
1542.9,0.007728,
1543,0.007743,
1543.1,0.007786,
1543.2,0.007837,
1543.3,0.007834,
1543.4,0.007926,
1543.5,0.007943,
1543.6,0.00801,
1543.7,0.008082,
1543.8,0.008099,
1543.9,0.008177,
1544,0.008205,
1544.1,0.008231,
1544.2,0.008315,
1544.3,0.008351,
1544.4,0.008433,
1544.5,0.0085,
1544.6,0.008542,
1544.7,0.008633,
1544.8,0.008652,
1544.9,0.008715,
1545,0.008786,
1545.1,0.008797,
1545.2,0.008894,
1545.3,0.008932,
1545.4,0.008994,
1545.5,0.009083,
1545.6,0.00912,
1545.7,0.009192,
1545.8,0.009254,
1545.9,0.009266,
1546,0.009364,
1546.1,0.00938,
1546.2,0.009473,
1546.3,0.009541,
1546.4,0.009575,
1546.5,0.009677,
1546.6,0.009685,
1546.7,0.009744,
1546.8,0.009821,
1546.9,0.00982,
1547,0.009914,
1547.1,0.009974,
1547.2,0.01001,
1547.3,0.0101,
1547.4,0.01011,
1547.5,0.01018,
1547.6,0.01023,
1547.7,0.01025,
1547.8,0.01032,
1547.9,0.01035,
1548,0.01042,
1548.1,0.01049,
1548.2,0.01049,
1548.3,0.01059,
1548.4,0.01059,
1548.5,0.01061,
1548.6,0.01067,
1548.7,0.01066,
1548.8,0.01073,
1548.9,0.01073,
1549,0.01077,
1549.1,0.01082,
1549.2,0.0108,
1549.3,0.01084,
1549.4,0.01086,
1549.5,0.01084,
1549.6,0.0109,
1549.7,0.0109,
1549.8,0.01093,
1549.9,0.01097,
1550,0.01093,
1550.1,0.01097,
1550.2,0.01096,
1550.3,0.01093,
1550.4,0.01095,
1550.5,0.0109,
1550.6,0.01092,
1550.7,0.01094,
1550.8,0.0109,
1550.9,0.01092,
1551,0.01086,
