File,WaveData20240823_012.csv,
Date/Time,24-08-23/16:34,
,,
Center Wavelength,1550,nm
Span Wavelength,100,nm
Start Wavelength,1500,nm
Stop Wavelength,1600,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.2,nm
Actual Resolution,0.196,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
,,
Trace,A,
Start,1500,nm
Stop,1600,nm
Wavelength(A),Level(A),
1500,0.00004937,
1500.2,0.00005001,
1500.4,0.00005053,
1500.6,0.00005331,
1500.8,0.00005294,
1501,0.00005345,
1501.2,0.00005418,
1501.4,0.00005644,
1501.6,0.00005752,
1501.8,0.00005727,
1502,0.0000562,
1502.2,0.00006044,
1502.4,0.00005913,
1502.6,0.00006229,
1502.8,0.00006163,
1503,0.00006318,
1503.2,0.00006335,
1503.4,0.00006435,
1503.6,0.00006626,
1503.8,0.00006783,
1504,0.00006966,
1504.2,0.00006996,
1504.4,0.0000715,
1504.6,0.00007804,
1504.8,0.00007545,
1505,0.00007939,
1505.2,0.00008059,
1505.4,0.00008163,
1505.6,0.00008229,
1505.8,0.00008481,
1506,0.00008579,
1506.2,0.00009074,
1506.4,0.00009108,
1506.6,0.00009516,
1506.8,0.00009673,
1507,0.00009837,
1507.2,0.000101,
1507.4,0.0001025,
1507.6,0.000105,
1507.8,0.0001078,
1508,0.0001128,
1508.2,0.0001125,
1508.4,0.0001153,
1508.6,0.0001198,
1508.8,0.0001248,
1509,0.0001269,
1509.2,0.0001315,
1509.4,0.000137,
1509.6,0.0001409,
1509.8,0.000145,
1510,0.0001505,
1510.2,0.0001527,
1510.4,0.0001581,
1510.6,0.0001602,
1510.8,0.0001697,
1511,0.0001699,
1511.2,0.0001789,
1511.4,0.0001831,
1511.6,0.0001892,
1511.8,0.0001939,
1512,0.0002046,
1512.2,0.0002066,
1512.4,0.0002119,
1512.6,0.0002228,
1512.8,0.0002334,
1513,0.0002387,
1513.2,0.0002521,
1513.4,0.0002562,
1513.6,0.0002687,
1513.8,0.0002752,
1514,0.0002864,
1514.2,0.0002943,
1514.4,0.0003144,
1514.6,0.000319,
1514.8,0.0003353,
1515,0.0003491,
1515.2,0.0003642,
1515.4,0.0003784,
1515.6,0.0003988,
1515.8,0.000409,
1516,0.0004301,
1516.2,0.0004517,
1516.4,0.0004727,
1516.6,0.0004948,
1516.8,0.0005141,
1517,0.0005405,
1517.2,0.0005671,
1517.4,0.0005953,
1517.6,0.0006288,
1517.8,0.0006613,
1518,0.0007029,
1518.2,0.0007341,
1518.4,0.0007773,
1518.6,0.0008244,
1518.8,0.0008788,
1519,0.000931,
1519.2,0.0009892,
1519.4,0.001059,
1519.6,0.001134,
1519.8,0.001217,
1520,0.001303,
1520.2,0.00141,
1520.4,0.001524,
1520.6,0.001659,
1520.8,0.001795,
1521,0.001953,
1521.2,0.002147,
1521.4,0.00235,
1521.6,0.002573,
1521.8,0.002836,
1522,0.003132,
1522.2,0.003471,
1522.4,0.00386,
1522.6,0.004286,
1522.8,0.004783,
1523,0.005372,
1523.2,0.006007,
1523.4,0.006744,
1523.6,0.00759,
1523.8,0.008585,
1524,0.009709,
1524.2,0.01098,
1524.4,0.01245,
1524.6,0.01427,
1524.8,0.01624,
1525,0.01846,
1525.2,0.02106,
1525.4,0.02405,
1525.6,0.02756,
1525.8,0.03154,
1526,0.03595,
1526.2,0.04115,
1526.4,0.04716,
1526.6,0.05388,
1526.8,0.06148,
1527,0.07023,
1527.2,0.0803,
1527.4,0.0917,
1527.6,0.1045,
1527.8,0.119,
1528,0.1355,
1528.2,0.1542,
1528.4,0.1752,
1528.6,0.1987,
1528.8,0.2272,
1529,0.2569,
1529.2,0.2897,
1529.4,0.3268,
1529.6,0.3671,
1529.8,0.4108,
1530,0.4575,
1530.2,0.5082,
1530.4,0.5611,
1530.6,0.6135,
1530.8,0.6693,
1531,0.7248,
1531.2,0.774,
1531.4,0.8211,
1531.6,0.8621,
1531.8,0.9011,
1532,0.9212,
1532.2,0.933,
1532.4,0.9399,
1532.6,0.9301,
1532.8,0.9019,
1533,0.8611,
1533.2,0.8171,
1533.4,0.7577,
1533.6,0.6856,
1533.8,0.6147,
1534,0.5449,
1534.2,0.4759,
1534.4,0.4078,
1534.6,0.3461,
1534.8,0.2934,
1535,0.2468,
1535.2,0.2062,
1535.4,0.1718,
1535.6,0.1437,
1535.8,0.1203,
1536,0.1008,
1536.2,0.08472,
1536.4,0.07195,
1536.6,0.06137,
1536.8,0.05282,
1537,0.04574,
1537.2,0.04003,
1537.4,0.03553,
1537.6,0.03185,
1537.8,0.02877,
1538,0.02619,
1538.2,0.02412,
1538.4,0.02239,
1538.6,0.02096,
1538.8,0.01973,
1539,0.01869,
1539.2,0.0179,
1539.4,0.01723,
1539.6,0.01663,
1539.8,0.01614,
1540,0.01576,
1540.2,0.01545,
1540.4,0.01523,
1540.6,0.01499,
1540.8,0.01487,
1541,0.01482,
1541.2,0.01475,
1541.4,0.01475,
1541.6,0.01477,
1541.8,0.01482,
1542,0.01489,
1542.2,0.01501,
1542.4,0.01511,
1542.6,0.01522,
1542.8,0.0154,
1543,0.01555,
1543.2,0.01573,
1543.4,0.01589,
1543.6,0.01609,
1543.8,0.01631,
1544,0.01649,
1544.2,0.0167,
1544.4,0.01694,
1544.6,0.01718,
1544.8,0.0174,
1545,0.01763,
1545.2,0.01785,
1545.4,0.01814,
1545.6,0.01837,
1545.8,0.01857,
1546,0.01883,
1546.2,0.01908,
1546.4,0.01931,
1546.6,0.01952,
1546.8,0.01972,
1547,0.01994,
1547.2,0.0202,
1547.4,0.02038,
1547.6,0.02056,
1547.8,0.02078,
1548,0.021,
1548.2,0.02117,
1548.4,0.02132,
1548.6,0.02146,
1548.8,0.02158,
1549,0.02166,
1549.2,0.02181,
1549.4,0.02186,
1549.6,0.02195,
1549.8,0.02201,
1550,0.02207,
1550.2,0.02207,
1550.4,0.02203,
1550.6,0.022,
1550.8,0.02197,
1551,0.0219,
1551.2,0.02179,
1551.4,0.02165,
1551.6,0.02154,
1551.8,0.02141,
1552,0.02125,
1552.2,0.02106,
1552.4,0.02081,
1552.6,0.02057,
1552.8,0.02037,
1553,0.02013,
1553.2,0.01987,
1553.4,0.01965,
1553.6,0.01941,
1553.8,0.01919,
1554,0.01886,
1554.2,0.01866,
1554.4,0.01842,
1554.6,0.01815,
1554.8,0.01789,
1555,0.01767,
1555.2,0.01742,
1555.4,0.01715,
1555.6,0.0169,
1555.8,0.01661,
1556,0.01638,
1556.2,0.01614,
1556.4,0.01586,
1556.6,0.01558,
1556.8,0.01532,
1557,0.01505,
1557.2,0.01473,
1557.4,0.01442,
1557.6,0.01409,
1557.8,0.0138,
1558,0.01346,
1558.2,0.01308,
1558.4,0.01272,
1558.6,0.01241,
1558.8,0.01202,
1559,0.01164,
1559.2,0.01126,
1559.4,0.01084,
1559.6,0.01052,
1559.8,0.01013,
1560,0.009734,
1560.2,0.009348,
1560.4,0.008996,
1560.6,0.008652,
1560.8,0.008265,
1561,0.007903,
1561.2,0.007563,
1561.4,0.007226,
1561.6,0.006886,
1561.8,0.006545,
1562,0.006227,
1562.2,0.005927,
1562.4,0.005662,
1562.6,0.005353,
1562.8,0.005076,
1563,0.004814,
1563.2,0.004563,
1563.4,0.004321,
1563.6,0.004097,
1563.8,0.003883,
1564,0.003678,
1564.2,0.003471,
1564.4,0.00328,
1564.6,0.003092,
1564.8,0.002921,
1565,0.002754,
1565.2,0.002591,
1565.4,0.002444,
1565.6,0.002316,
1565.8,0.002184,
1566,0.002057,
1566.2,0.001949,
1566.4,0.001831,
1566.6,0.001731,
1566.8,0.00164,
1567,0.001553,
1567.2,0.001456,
1567.4,0.001378,
1567.6,0.001313,
1567.8,0.001248,
1568,0.001169,
1568.2,0.001106,
1568.4,0.00105,
1568.6,0.0009839,
1568.8,0.0009446,
1569,0.0009022,
1569.2,0.0008489,
1569.4,0.0007916,
1569.6,0.000756,
1569.8,0.0007272,
1570,0.0006943,
1570.2,0.0006638,
1570.4,0.0006258,
1570.6,0.0005961,
1570.8,0.0005674,
1571,0.0005445,
1571.2,0.0005285,
1571.4,0.0004953,
1571.6,0.000475,
1571.8,0.0004546,
1572,0.00043,
1572.2,0.0004151,
1572.4,0.000402,
1572.6,0.0003838,
1572.8,0.0003656,
1573,0.0003477,
1573.2,0.000332,
1573.4,0.0003223,
1573.6,0.0003097,
1573.8,0.0002953,
1574,0.0002849,
1574.2,0.0002784,
1574.4,0.0002661,
1574.6,0.0002569,
1574.8,0.0002477,
1575,0.0002402,
1575.2,0.0002318,
1575.4,0.0002272,
1575.6,0.0002196,
1575.8,0.0002094,
1576,0.000202,
1576.2,0.0001981,
1576.4,0.0001881,
1576.6,0.0001897,
1576.8,0.0001839,
1577,0.0001727,
1577.2,0.0001745,
1577.4,0.0001697,
1577.6,0.000161,
1577.8,0.0001606,
1578,0.0001568,
1578.2,0.0001483,
1578.4,0.0001463,
1578.6,0.0001455,
1578.8,0.0001409,
1579,0.0001353,
1579.2,0.000131,
1579.4,0.0001317,
1579.6,0.0001309,
1579.8,0.0001244,
1580,0.0001289,
1580.2,0.0001226,
1580.4,0.00012,
1580.6,0.0001158,
1580.8,0.000116,
1581,0.0001124,
1581.2,0.0001114,
1581.4,0.0001063,
1581.6,0.000105,
1581.8,0.000104,
1582,0.0001008,
1582.2,0.0001048,
1582.4,0.00009913,
1582.6,0.00009988,
1582.8,0.00009501,
1583,0.00009327,
1583.2,0.00009724,
1583.4,0.00009172,
1583.6,0.00009042,
1583.8,0.00009124,
1584,0.00009019,
1584.2,0.00008875,
1584.4,0.0000884,
1584.6,0.00008516,
1584.8,0.0000838,
1585,0.00008286,
1585.2,0.00008127,
1585.4,0.00008204,
1585.6,0.00008086,
1585.8,0.00008078,
1586,0.00007793,
1586.2,0.00007753,
1586.4,0.00007574,
1586.6,0.00007703,
1586.8,0.00007462,
1587,0.00007366,
1587.2,0.0000765,
1587.4,0.00007052,
1587.6,0.00006938,
1587.8,0.00007141,
1588,0.00006854,
1588.2,0.00006767,
1588.4,0.00006812,
1588.6,0.00006495,
1588.8,0.00006747,
1589,0.00006385,
1589.2,0.00006472,
1589.4,0.00006407,
1589.6,0.00005994,
1589.8,0.00006519,
1590,0.00005927,
1590.2,0.00006169,
1590.4,0.00006085,
1590.6,0.00005959,
1590.8,0.00006217,
1591,0.00005946,
1591.2,0.0000586,
1591.4,0.00005783,
1591.6,0.00005882,
1591.8,0.00005747,
1592,0.0000556,
1592.2,0.00005338,
1592.4,0.00005465,
1592.6,0.0000566,
1592.8,0.00005355,
1593,0.00005356,
1593.2,0.0000545,
1593.4,0.00005304,
1593.6,0.00005213,
1593.8,0.00005113,
1594,0.00005108,
1594.2,0.00005183,
1594.4,0.00005168,
1594.6,0.00004751,
1594.8,0.00004987,
1595,0.00005028,
1595.2,0.00004703,
1595.4,0.00005281,
1595.6,0.00005056,
1595.8,0.00004604,
1596,0.00004996,
1596.2,0.00004507,
1596.4,0.00004496,
1596.6,0.00004503,
1596.8,0.00004473,
1597,0.00004727,
1597.2,0.0000458,
1597.4,0.0000433,
1597.6,0.00004403,
1597.8,0.00004196,
1598,0.00004434,
1598.2,0.00004177,
1598.4,0.00004464,
1598.6,0.0000439,
1598.8,0.00004497,
1599,0.00003914,
1599.2,0.00003981,
1599.4,0.0000404,
1599.6,0.0000432,
1599.8,0.00004186,
1600,0.00004058,
