File,WaveData20240823_002.csv,
Date/Time,24-08-23/16:17,
,,
Center Wavelength,1550,nm
Span Wavelength,75,nm
Start Wavelength,1512.5,nm
Stop Wavelength,1587.5,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,1,nm
Actual Resolution,0.944,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
,,
Trace,A,
Start,1512.5,nm
Stop,1587.5,nm
Wavelength(A),Level(A),
1512.5,0.001049,
1512.65,0.001078,
1512.8,0.001104,
1512.95,0.001129,
1513.1,0.001167,
1513.25,0.001199,
1513.4,0.001226,
1513.55,0.001261,
1513.7,0.0013,
1513.85,0.001336,
1514,0.001375,
1514.15,0.001418,
1514.3,0.001457,
1514.45,0.001504,
1514.6,0.001548,
1514.75,0.001594,
1514.9,0.001646,
1515.05,0.00169,
1515.2,0.001744,
1515.35,0.001803,
1515.5,0.001857,
1515.65,0.001916,
1515.8,0.00198,
1515.95,0.002046,
1516.1,0.00212,
1516.25,0.002184,
1516.4,0.002261,
1516.55,0.002345,
1516.7,0.002422,
1516.85,0.002511,
1517,0.002606,
1517.15,0.002703,
1517.3,0.002806,
1517.45,0.002909,
1517.6,0.003032,
1517.75,0.003147,
1517.9,0.003279,
1518.05,0.003413,
1518.2,0.003558,
1518.35,0.003715,
1518.5,0.003884,
1518.65,0.00406,
1518.8,0.004241,
1518.95,0.004442,
1519.1,0.004661,
1519.25,0.004907,
1519.4,0.005155,
1519.55,0.005427,
1519.7,0.005714,
1519.85,0.006036,
1520,0.00637,
1520.15,0.00674,
1520.3,0.007132,
1520.45,0.007574,
1520.6,0.008046,
1520.75,0.008561,
1520.9,0.009131,
1521.05,0.009751,
1521.2,0.01042,
1521.35,0.01116,
1521.5,0.01197,
1521.65,0.01285,
1521.8,0.0139,
1521.95,0.01495,
1522.1,0.01614,
1522.25,0.01745,
1522.4,0.01889,
1522.55,0.02047,
1522.7,0.02223,
1522.85,0.02412,
1523,0.02631,
1523.15,0.02864,
1523.3,0.03123,
1523.45,0.03416,
